"date","Country.Territory","Admin1","ISOCODE","Confirmed.cases","Confirmed.deaths","Suspected.cases","Suspected.deaths","Probable.cases","Probable.deaths","Hospitalized.deaths","Hospitalized.cases"
2023-06-14,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-06-14,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-06-13,"Haiti","TOTAL","HTI",3007,726,45248,0,NA,NA,488,41557
2023-06-13,"Haiti","Ouest","HT-OU",1491,210,20253,0,0,0,NA,NA
2023-06-13,"Haiti","Artibonite","HT-AR",135,0,6215,0,0,0,NA,NA
2023-06-13,"Haiti","Centre","HT-CE",455,0,8228,0,0,0,NA,NA
2023-06-13,"Haiti","Nord","HT-ND",196,0,3576,0,0,0,NA,NA
2023-06-13,"Haiti","Sud","HT-SD",98,0,883,0,0,0,NA,NA
2023-06-13,"Haiti","Nord-Est","HT-NE",135,0,469,0,0,0,NA,NA
2023-06-13,"Haiti","Nord-Ouest","HT-NO",91,0,2760,0,0,0,NA,NA
2023-06-13,"Haiti","Grand Anse","HT-GA",212,0,788,0,0,0,NA,NA
2023-06-13,"Haiti","Sud-Est","HT-SE",135,0,610,0,0,0,NA,NA
2023-06-13,"Haiti","Nippes","HT-NI",59,0,1466,0,0,0,NA,NA
2023-06-13,"Haiti","Undetermined",NA,0,516,0,0,0,0,NA,NA
2023-06-13,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-06-13,"Dominican Republic","TOTAL","DOM",99,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-06-13,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-06-12,"Haiti","TOTAL","HTI",3007,726,45248,0,NA,NA,488,41557
2023-06-12,"Haiti","Ouest","HT-OU",1491,210,20253,0,0,0,NA,NA
2023-06-12,"Haiti","Artibonite","HT-AR",135,0,6215,0,0,0,NA,NA
2023-06-12,"Haiti","Centre","HT-CE",455,0,8228,0,0,0,NA,NA
2023-06-12,"Haiti","Nord","HT-ND",196,0,3576,0,0,0,NA,NA
2023-06-12,"Haiti","Sud","HT-SD",98,0,883,0,0,0,NA,NA
2023-06-12,"Haiti","Nord-Est","HT-NE",135,0,469,0,0,0,NA,NA
2023-06-12,"Haiti","Nord-Ouest","HT-NO",91,0,2760,0,0,0,NA,NA
2023-06-12,"Haiti","Grand Anse","HT-GA",212,0,788,0,0,0,NA,NA
2023-06-12,"Haiti","Sud-Est","HT-SE",135,0,610,0,0,0,NA,NA
2023-06-12,"Haiti","Nippes","HT-NI",59,0,1466,0,0,0,NA,NA
2023-06-12,"Haiti","Undetermined",NA,0,516,0,0,0,0,NA,NA
2023-06-12,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-06-12,"Dominican Republic","TOTAL","DOM",99,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-06-12,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-06-11,"Haiti","TOTAL","HTI",3007,726,45248,0,NA,NA,488,41557
2023-06-11,"Haiti","Ouest","HT-OU",1491,210,20253,0,0,0,NA,NA
2023-06-11,"Haiti","Artibonite","HT-AR",135,0,6215,0,0,0,NA,NA
2023-06-11,"Haiti","Centre","HT-CE",455,0,8228,0,0,0,NA,NA
2023-06-11,"Haiti","Nord","HT-ND",196,0,3576,0,0,0,NA,NA
2023-06-11,"Haiti","Sud","HT-SD",98,0,883,0,0,0,NA,NA
2023-06-11,"Haiti","Nord-Est","HT-NE",135,0,469,0,0,0,NA,NA
2023-06-11,"Haiti","Nord-Ouest","HT-NO",91,0,2760,0,0,0,NA,NA
2023-06-11,"Haiti","Grand Anse","HT-GA",212,0,788,0,0,0,NA,NA
2023-06-11,"Haiti","Sud-Est","HT-SE",135,0,610,0,0,0,NA,NA
2023-06-11,"Haiti","Nippes","HT-NI",59,0,1466,0,0,0,NA,NA
2023-06-11,"Haiti","Undetermined",NA,0,516,0,0,0,0,NA,NA
2023-06-11,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-06-11,"Dominican Republic","TOTAL","DOM",99,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-06-11,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-06-10,"Haiti","TOTAL","HTI",3007,726,45248,0,NA,NA,488,41557
2023-06-10,"Haiti","Ouest","HT-OU",1491,210,20253,0,0,0,NA,NA
2023-06-10,"Haiti","Artibonite","HT-AR",135,0,6215,0,0,0,NA,NA
2023-06-10,"Haiti","Centre","HT-CE",455,0,8228,0,0,0,NA,NA
2023-06-10,"Haiti","Nord","HT-ND",196,0,3576,0,0,0,NA,NA
2023-06-10,"Haiti","Sud","HT-SD",98,0,883,0,0,0,NA,NA
2023-06-10,"Haiti","Nord-Est","HT-NE",135,0,469,0,0,0,NA,NA
2023-06-10,"Haiti","Nord-Ouest","HT-NO",91,0,2760,0,0,0,NA,NA
2023-06-10,"Haiti","Grand Anse","HT-GA",212,0,788,0,0,0,NA,NA
2023-06-10,"Haiti","Sud-Est","HT-SE",135,0,610,0,0,0,NA,NA
2023-06-10,"Haiti","Nippes","HT-NI",59,0,1466,0,0,0,NA,NA
2023-06-10,"Haiti","Undetermined",NA,0,516,0,0,0,0,NA,NA
2023-06-10,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-06-10,"Dominican Republic","TOTAL","DOM",99,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-06-10,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-06-09,"Haiti","TOTAL","HTI",3007,726,45248,0,NA,NA,488,41557
2023-06-09,"Haiti","Ouest","HT-OU",1491,210,20253,0,0,0,NA,NA
2023-06-09,"Haiti","Artibonite","HT-AR",135,0,6215,0,0,0,NA,NA
2023-06-09,"Haiti","Centre","HT-CE",455,0,8228,0,0,0,NA,NA
2023-06-09,"Haiti","Nord","HT-ND",196,0,3576,0,0,0,NA,NA
2023-06-09,"Haiti","Sud","HT-SD",98,0,883,0,0,0,NA,NA
2023-06-09,"Haiti","Nord-Est","HT-NE",135,0,469,0,0,0,NA,NA
2023-06-09,"Haiti","Nord-Ouest","HT-NO",91,0,2760,0,0,0,NA,NA
2023-06-09,"Haiti","Grand Anse","HT-GA",212,0,788,0,0,0,NA,NA
2023-06-09,"Haiti","Sud-Est","HT-SE",135,0,610,0,0,0,NA,NA
2023-06-09,"Haiti","Nippes","HT-NI",59,0,1466,0,0,0,NA,NA
2023-06-09,"Haiti","Undetermined",NA,0,516,0,0,0,0,NA,NA
2023-06-09,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-06-09,"Dominican Republic","TOTAL","DOM",99,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-06-09,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-06-08,"Haiti","TOTAL","HTI",3007,726,45248,0,NA,NA,488,41557
2023-06-08,"Haiti","Ouest","HT-OU",1491,210,20253,0,0,0,NA,NA
2023-06-08,"Haiti","Artibonite","HT-AR",135,0,6215,0,0,0,NA,NA
2023-06-08,"Haiti","Centre","HT-CE",455,0,8228,0,0,0,NA,NA
2023-06-08,"Haiti","Nord","HT-ND",196,0,3576,0,0,0,NA,NA
2023-06-08,"Haiti","Sud","HT-SD",98,0,883,0,0,0,NA,NA
2023-06-08,"Haiti","Nord-Est","HT-NE",135,0,469,0,0,0,NA,NA
2023-06-08,"Haiti","Nord-Ouest","HT-NO",91,0,2760,0,0,0,NA,NA
2023-06-08,"Haiti","Grand Anse","HT-GA",212,0,788,0,0,0,NA,NA
2023-06-08,"Haiti","Sud-Est","HT-SE",135,0,610,0,0,0,NA,NA
2023-06-08,"Haiti","Nippes","HT-NI",59,0,1466,0,0,0,NA,NA
2023-06-08,"Haiti","Undetermined",NA,0,516,0,0,0,0,NA,NA
2023-06-08,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-06-08,"Dominican Republic","TOTAL","DOM",99,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Distrito Nacional*","DO-01",2,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Elias Pina","DO-07",2,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Monte Cristi","DO-15",1,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Santo Domingo","DO-32",74,0,0,0,0,0,NA,NA
2023-06-08,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-06-07,"Haiti","TOTAL","HTI",3007,726,45248,0,NA,NA,488,41557
2023-06-07,"Haiti","Ouest","HT-OU",1491,210,20253,0,0,0,NA,NA
2023-06-07,"Haiti","Artibonite","HT-AR",135,0,6215,0,0,0,NA,NA
2023-06-07,"Haiti","Centre","HT-CE",455,0,8228,0,0,0,NA,NA
2023-06-07,"Haiti","Nord","HT-ND",196,0,3576,0,0,0,NA,NA
2023-06-07,"Haiti","Sud","HT-SD",98,0,883,0,0,0,NA,NA
2023-06-07,"Haiti","Nord-Est","HT-NE",135,0,469,0,0,0,NA,NA
